201012201012,-0.41
201101201101,-0.13
201102201102,-0.1
201103201103,0.1
201104201104,-0.12
201105201105,-0.04
201106201106,0.08
201107201107,-0.07
201108201108,0.01
201109201109,0.45
201110201110,0.57
201111201111,0.06
201112201112,0.08
201201201201,0.03
201202201202,-0.14
201203201203,0.08
201204201204,-0.54
201205201205,-0.6
201206201206,-0.01
201207201207,0.4
201208201208,0.76
201209201209,0.62
201210201210,0.41
201211201211,0.05
201212201212,0.08
201301201301,-0.02
201302201302,-0.16
201303201303,-0.1
201304201304,-0.26
201305201305,-0.54
201306201306,-0.49
201307201307,-0.41
201308201308,-0.24
201309201309,-0.2
201310201310,-0.07
201311201311,-0.03
201312201312,-0.23
201401201401,-0.22
201402201402,-0.15
201403201403,-0.48
201404201404,-0.29
201405201405,-0.01
201406201406,-0.19
201407201407,-0.42
201408201408,-0.54
201409201409,-0.36
201410201410,0.13
201411201411,0.1
201412201412,-0.2
201501201501,-0.43
201502201502,-0.34
201503201503,-0.16
201504201504,0.04
201505201505,0.23
201506201506,0.28
201507201507,0.37
201508201508,0.52
201509201509,0.82
201510201510,0.67
201511201511,0.43
201512201512,0.04
201601201601,-0.28
201602201602,-0.45
201603201603,-0.26
201604201604,-0.31
201605201605,-0.43
201606201606,-0.71
201607201607,-1.15
201608201608,-0.6
201609201609,-0.79
201610201610,-0.7
201611201611,-0.44
201612201612,-0.28
201701201701,-0.1
201702201702,0.05
201703201703,0.23
201704201704,0.3
201705201705,0.59
201706201706,0.34
201707201707,0.39
201708201708,0.65
201709201709,0.34
201710201710,0.33
201711201711,0.17
201712201712,-0.16
201801201801,-0.01
201802201802,0.39
201803201803,-0.03
201804201804,-0.06
201805201805,0.16
201806201806,0.03
201807201807,0.22
201808201808,0.29
201809201809,0.72
201810201810,0.44
201811201811,0.47
201812201812,0.34
201901201901,0.06
201902201902,-0.11
201903201903,-0.04
201904201904,0.17
201905201905,0.85
201906201906,0.88
201907201907,0.73
201908201908,1.36
201909201909,1.43
201910201910,1.75
201911201911,1.58
201912201912,0.44
202001202001,0.11
202002202002,-0.29
202003202003,-0.2
202004202004,-0.18
202005202005,0.44
202006202006,0.48
202007202007,0.17
202008202008,-0.29
202009202009,-0.21
202010202010,0.1
202011202011,0.03
202012202012,0.14
202101202101,0.1
202102202102,0.11
202103202103,0.04
202104202104,0.07
202105202105,-0.31
202106202106,-0.49
202107202107,-0.45
202108202108,-0.35
202109202109,0.03
